NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
0,Benoit Benjamin,C,7-0,250,1964-11-22,US,7,Creighton
30,Alex Blackwell,SF,6-6,250,1970-06-27,US,R,Monmouth University
41,Elden Campbell,PF,6-11,215,1968-07-23,US,2,Clemson
35,Doug Christie,SG,6-6,200,1970-05-09,US,R,Pepperdine
5,Duane Cooper,PG,6-1,185,1969-06-25,US,R,USC
12,Vlade Divac,C,7-1,243,1968-02-03,RS,3,
53,James Edwards,C,7-0,225,1955-11-22,US,15,Washington
45,A.C. Green,PF,6-9,220,1963-10-04,US,7,Oregon State
1,Anthony Peeler,SG,6-4,208,1969-11-25,US,R,Missouri
14,Sam Perkins,PF,6-9,235,1961-06-14,US,8,UNC
4,Byron Scott,SG,6-3,195,1961-03-28,US,9,Arizona State
34,Tony Smith,SG,6-3,185,1968-06-14,US,2,Marquette
3,Sedale Threatt,PG,6-2,175,1961-09-10,US,9,West Virginia Tech
42,James Worthy,SF,6-9,225,1961-02-27,US,10,UNC
