Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,8,461,DEN,Denver Nuggets,Marcus Camby,30,5,5,36.8,3.4,8.2,0.42,0.0,0.0,,3.4,8.2,0.42,0.42,3.4,5.4,0.63,0.8,10.4,11.2,1.8,0.6,3.2,2.2,3.6,10.2
2005,8,1987,DEN,Denver Nuggets,Andre Miller,28,5,5,36.8,5.6,13.2,0.42,0.4,0.8,0.5,5.2,12.4,0.42,0.44,4.6,6.4,0.72,1.8,3.4,5.2,5.2,2.0,0.2,2.4,4.4,16.2
2005,8,93,DEN,Denver Nuggets,Carmelo Anthony,20,5,5,36.0,7.0,16.6,0.42,0.0,0.2,0.0,7.0,16.4,0.43,0.42,5.2,6.4,0.81,2.8,2.6,5.4,2.0,0.6,0.2,2.6,4.0,19.2
2005,8,1859,DEN,Denver Nuggets,Kenyon Martin,27,5,5,32.8,5.4,11.6,0.47,0.0,0.2,0.0,5.4,11.4,0.47,0.47,1.6,2.6,0.62,1.4,4.2,5.6,1.2,1.0,1.0,1.4,4.4,12.4
2005,8,316,DEN,Denver Nuggets,Earl Boykins,28,5,1,30.4,5.4,13.6,0.4,0.0,1.4,0.0,5.4,12.2,0.44,0.4,3.4,3.8,0.9,0.4,0.6,1.0,3.8,0.8,0.2,1.8,2.6,14.2
2005,8,1286,DEN,Denver Nuggets,Nene Hilario,22,5,0,20.2,1.8,4.2,0.43,0.0,0.0,,1.8,4.2,0.43,0.43,3.0,4.6,0.65,1.8,3.2,5.0,0.4,0.4,0.4,1.0,3.2,6.6
2005,8,414,DEN,Denver Nuggets,Greg Buckner,28,5,2,20.0,0.8,3.6,0.22,0.4,1.8,0.22,0.4,1.8,0.22,0.28,0.0,0.0,,0.2,3.0,3.2,1.0,0.4,0.2,0.6,2.8,2.0
2005,8,1482,DEN,Denver Nuggets,DerMarr Johnson,24,4,2,19.5,2.8,5.0,0.55,1.0,2.8,0.36,1.8,2.3,0.78,0.65,0.8,0.8,1.0,0.8,1.3,2.0,0.8,0.5,0.5,0.0,2.3,7.3
2005,8,2291,DEN,Denver Nuggets,Wesley Person,33,4,0,13.5,1.5,3.5,0.43,0.8,2.0,0.38,0.8,1.5,0.5,0.54,0.0,0.0,,0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.0,3.8
2005,8,2108,DEN,Denver Nuggets,Eduardo Najera,28,2,0,6.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0
2005,8,856,DEN,Denver Nuggets,Francisco Elson,28,1,0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,8,2532,DEN,Denver Nuggets,Bryon Russell,34,3,0,3.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
