PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Otis Thorpe,29,82,3056,17.2,0.619,0.006999999999999999,0.491,10.7,20.5,15.7,12.8,0.9,0.7,17.1,19.7,,5.6,3.2,8.9,0.14,,0.8,-0.4,0.4,1.8
Kenny Smith,26,81,2735,15.0,0.557,0.151,0.278,1.4,5.7,3.6,30.9,1.9,0.2,18.2,19.8,,3.4,1.7,5.1,0.08900000000000001,,0.9,-1.1,-0.3,1.2
Vernon Maxwell,26,80,2700,14.1,0.514,0.389,0.22,1.6,8.3,5.0,18.9,1.9,0.6,11.8,24.3,,1.7,2.1,3.9,0.069,,0.4,-0.6,-0.2,1.2
Hakeem Olajuwon,29,70,2636,23.7,0.5529999999999999,0.001,0.364,10.7,24.7,17.8,9.9,2.4,6.8,12.0,25.6,,4.2,5.6,9.8,0.17800000000000002,,1.9,3.0,5.0,4.6
Buck Johnson,28,80,2202,10.0,0.49200000000000005,0.013999999999999999,0.226,4.9,10.7,7.9,10.4,1.7,1.3,13.0,15.8,,0.3,2.0,2.3,0.05,,-3.0,0.3,-2.7,-0.4
Sleepy Floyd,31,82,1662,12.1,0.478,0.175,0.24100000000000002,2.3,7.6,5.0,22.1,1.7,0.7,14.1,23.7,,-0.3,1.2,0.9,0.025,,-1.7,-1.0,-2.7,-0.3
Matt Bullard,24,80,1278,12.6,0.546,0.371,0.11199999999999999,6.5,12.7,9.7,8.9,1.0,1.0,10.7,17.8,,1.3,1.0,2.4,0.08900000000000001,,0.1,-0.7,-0.6,0.5
Larry Smith,34,45,800,8.1,0.537,0.011000000000000001,0.12,15.3,20.2,17.8,5.4,1.3,0.5,31.2,7.6,,0.2,0.9,1.2,0.069,,-3.4,-0.4,-3.7,-0.4
Avery Johnson,26,49,772,12.3,0.49700000000000005,0.045,0.311,1.2,5.2,3.2,31.2,2.6,0.5,20.5,17.8,,0.0,0.6,0.7,0.042,,-1.4,-0.5,-1.9,0.0
Tree Rollins,36,59,697,11.2,0.595,0.0,0.349,10.0,17.1,13.7,2.8,1.0,5.2,15.4,7.3,,0.8,0.9,1.7,0.11900000000000001,,-2.3,1.8,-0.5,0.3
Carl Herrera,25,43,566,10.9,0.529,0.006,0.273,6.7,12.7,9.7,7.1,1.4,2.6,17.0,16.7,,-0.1,0.6,0.5,0.045,,-3.0,0.1,-3.0,-0.1
Dave Jamerson,24,48,378,12.6,0.47100000000000003,0.147,0.141,6.6,6.0,6.3,14.2,2.3,0.0,10.6,26.1,,-0.1,0.3,0.2,0.028999999999999998,,-2.3,-1.1,-3.4,-0.1
John Turner,24,42,345,7.8,0.47200000000000003,0.0,0.602,12.6,12.6,12.6,5.0,0.9,0.7,20.5,19.6,,-0.4,0.3,-0.1,-0.021,,-5.0,-2.9,-7.9,-0.5
Gerald Henderson,36,8,34,4.3,0.44,0.273,0.545,3.4,3.2,3.3,20.8,0.0,0.0,22.7,22.5,,-0.1,0.0,-0.1,-0.092,,-6.4,-4.7,-11.1,-0.1
Kennard Winchester,25,4,17,-0.4,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,,0.0,0.0,0.0,-0.047,,-5.7,-2.0,-7.7,0.0
Dan Godfread,24,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-4.3,-4.8,-9.1,0.0
