Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2001,23,211,PHI,Philadelphia 76Ers,19,Raja Bell,SG,6-5,204,"September 19, 1976",VI,R,"Boston University, Florida International University"
2001,23,418,PHI,Philadelphia 76Ers,23,Rodney Buford,SF,6-5,189,"November 2, 1977",US,1,Creighton
2001,23,1016,PHI,Philadelphia 76Ers,52,Matt Geiger,C,7-0,243,"September 10, 1969",US,8,"Auburn, Georgia Tech"
2001,23,1294,PHI,Philadelphia 76Ers,40,Tyrone Hill,PF,6-9,240,"March 19, 1968",US,10,Xavier
2001,23,1391,PHI,Philadelphia 76Ers,3,Allen Iverson,SG,6-0,165,"June 7, 1975",US,4,Georgetown
2001,23,1550,PHI,Philadelphia 76Ers,33,Jumaine Jones,SF,6-8,218,"February 10, 1979",US,1,Georgia
2001,23,1662,PHI,Philadelphia 76Ers,7,Toni Kukoc,SF,6-10,192,"September 18, 1968",HR,7,
2001,23,1792,PHI,Philadelphia 76Ers,9,George Lynch,SF,6-8,218,"September 3, 1970",US,7,UNC
2001,23,1795,PHI,Philadelphia 76Ers,50,Todd MacCulloch,C,7-0,280,"January 27, 1976",CA,1,Washington
2001,23,1881,PHI,Philadelphia 76Ers,11,Vernon Maxwell,PG,6-4,180,"September 12, 1965",US,12,Florida
2001,23,1944,PHI,Philadelphia 76Ers,8,Aaron McKie,SG,6-5,209,"October 2, 1972",US,6,Temple
2001,23,1952,PHI,Philadelphia 76Ers,7,Roshown McLeod,SF,6-8,221,"November 17, 1975",US,2,"St. John's, Duke"
2001,23,1990,PHI,Philadelphia 76Ers,41,Anthony Miller,PF,6-9,225,"October 22, 1971",US,6,Michigan State
2001,23,2022,PHI,Philadelphia 76Ers,14,Nazr Mohammed,C,6-10,221,"September 5, 1977",US,2,Kentucky
2001,23,2099,PHI,Philadelphia 76Ers,55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",CD,9,Georgetown
2001,23,2208,PHI,Philadelphia 76Ers,5,Kevin Ollie,PG,6-4,195,"December 27, 1972",US,3,UConn
2001,23,2403,PHI,Philadelphia 76Ers,42,Theo Ratliff,C,6-10,225,"April 17, 1973",US,5,Wyoming
2001,23,2554,PHI,Philadelphia 76Ers,4,Pepe Sanchez,PG,6-4,195,"May 8, 1977",AR,R,Temple
2001,23,2716,PHI,Philadelphia 76Ers,20,Eric Snow,PG,6-3,190,"April 24, 1973",US,5,Michigan State
