Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,22,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,1968-06-22,US,7,Fayetteville State University
2002,22,ORL,Orlando Magic,7,Dee Brown,PG,6-1,160,1968-11-29,US,11,Jacksonville University
2002,22,ORL,Orlando Magic,30,Jud Buechler,SF,6-6,220,1968-06-19,US,11,Arizona
2002,22,ORL,Orlando Magic,55,Andrew DeClercq,C,6-10,230,1973-02-01,US,6,Florida
2002,22,ORL,Orlando Magic,6,Patrick Ewing,C,7-0,240,1962-08-05,JM,16,Georgetown
2002,22,ORL,Orlando Magic,8,Pat Garrity,PF,6-9,238,1976-08-23,US,3,Notre Dame
2002,22,ORL,Orlando Magic,54,Horace Grant,C,6-10,215,1965-07-04,US,14,Clemson
2002,22,ORL,Orlando Magic,33,Grant Hill,SF,6-8,225,1972-10-05,US,7,Duke
2002,22,ORL,Orlando Magic,11,Troy Hudson,PG,6-1,170,1976-03-13,US,4,"Missouri, Southern Illinois"
2002,22,ORL,Orlando Magic,34,Steven Hunter,C,7-0,220,1981-10-31,US,R,DePaul
2002,22,ORL,Orlando Magic,2,Jaren Jackson,SG,6-4,190,1967-10-27,US,11,Georgetown
2002,22,ORL,Orlando Magic,1,Tracy McGrady,SG,6-8,210,1979-05-24,US,4,
2002,22,ORL,Orlando Magic,50,Mike Miller,SF,6-8,218,1980-02-19,US,1,Florida
2002,22,ORL,Orlando Magic,45,Bo Outlaw,PF,6-8,210,1971-04-13,US,8,"South Plains College, Houston"
2002,22,ORL,Orlando Magic,52,Don Reid,PF,6-8,250,1973-12-30,US,6,Georgetown
2002,22,ORL,Orlando Magic,5,Jeryl Sasser,SG,6-6,200,1979-02-13,US,R,SMU
2002,22,ORL,Orlando Magic,3,Monty Williams,SF,6-8,225,1971-10-08,US,7,Notre Dame
